Region_of_Origin,District_of_Origin,County_of_Origin,Region_of_Public_Transportation,District_of_Public_Transportation,County_of_Public_Transportation,Parish_of_Public_Transportation,Demand_weight,user_av,Avg_daily_travellers
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,MAIA,Moreira,0.000482,36819.210873818185,17.746859641180365
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Mafamude e Vilar do Paraíso,0.002094,36819.210873818185,77.09942756977527
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,MAIA,Vila Nova da Telha,5.5e-05,36819.210873818185,2.0250565980600004
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,MAIA,Nogueira e Silva Escura,1.5e-05,36819.210873818185,0.5522881631072728
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,MAIA,Castêlo da Maia,1.9e-05,36819.210873818185,0.6995650066025455
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,MAIA,Pedrouços,0.001507,36819.210873818185,55.486550786844006
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,MAIA,Milheirós,3.9e-05,36819.210873818185,1.4359492240789091
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,GONDOMAR,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim",3e-05,36819.210873818185,1.1045763262145456
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,GONDOMAR,União das freguesias de Foz do Sousa e Covelo,0.0,36819.210873818185,0.0
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA DO CONDE,Aveleda,1.1e-05,36819.210873818185,0.40501131961200004
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Canidelo,2.8e-05,36819.210873818185,1.0309379044669091
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Madalena,0.000127,36819.210873818185,4.676039780974909
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,MAIA,São Pedro Fins,8e-06,36819.210873818185,0.29455368699054546
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,TROFA,União das freguesias de Coronado (São Romão e São Mamede),8e-06,36819.210873818185,0.29455368699054546
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,TROFA,Covelas,8e-06,36819.210873818185,0.29455368699054546
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Gulpilhares e Valadares,7.1e-05,36819.210873818185,2.614163972041091
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA DO CONDE,Guilhabreu,0.0,36819.210873818185,0.0
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,TROFA,União das freguesias de Alvarelhos e Guidões,0.0,36819.210873818185,0.0
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Oliveira do Douro,1e-06,36819.210873818185,0.03681921087381818
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Canelas,1e-06,36819.210873818185,0.03681921087381818
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Avintes,1e-06,36819.210873818185,0.03681921087381818
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Vilar de Andorinho,1e-06,36819.210873818185,0.03681921087381818
R2 - AM Porto,Porto,Porto,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Pedroso e Seixezelo,1e-06,36819.210873818185,0.03681921087381818
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,9.2e-05,1765.3008935454545,0.16240768220618182
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.00248,1765.3008935454545,4.377946215992727
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.000554,1765.3008935454545,0.9779766950241818
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.000223,1765.3008935454545,0.39366209926063633
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,0.000163,1765.3008935454545,0.2877440456479091
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,AMADORA,Alfragide,1e-06,1765.3008935454545,0.0017653008935454545
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.002394,1765.3008935454545,4.226130339147818
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.00072,1765.3008935454545,1.2710166433527272
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.005751,1765.3008935454545,10.152245438779909
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.002782,1765.3008935454545,4.911067085843455
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.0,1765.3008935454545,0.0
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.00046,1765.3008935454545,0.8120384110309091
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,9e-06,1765.3008935454545,0.01588770804190909
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.00098,1765.3008935454545,1.7299948756745454
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,AMADORA,Águas Livres,0.0,1765.3008935454545,0.0
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,6e-06,1765.3008935454545,0.010591805361272728
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,0.003452,1765.3008935454545,6.09381868451891
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.001606,1765.3008935454545,2.8350732350339998
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.000141,1765.3008935454545,0.24890742598990911
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,7.8e-05,1765.3008935454545,0.13769346969654545
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Santa Clara,0.000446,1765.3008935454545,0.7873241985212727
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Penha de França,2.6e-05,1765.3008935454545,0.04589782323218181
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,Beato,8e-06,1765.3008935454545,0.014122407148363636
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,OEIRAS,União das freguesias de Carnaxide e Queijas,0.0,1765.3008935454545,0.0
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,9e-06,1765.3008935454545,0.01588770804190909
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,2e-06,1765.3008935454545,0.003530601787090909
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,9e-06,1765.3008935454545,0.01588770804190909
R2 - AM Porto,Porto,Póvoa de Varzim,R1 - AM Lisboa,LISBOA,AMADORA,Venteira,0.0,1765.3008935454545,0.0
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",0.050232,1765.3008935454545,88.67459448457527
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",0.142658,1765.3008935454545,251.83429487140745
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de Matosinhos e Leça da Palmeira,0.113192,1765.3008935454545,199.8179387421971
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,PORTO,União das freguesias de Lordelo do Ouro e Massarelos,0.042293,1765.3008935454545,74.65987069071791
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,PORTO,Ramalde,0.027681,1765.3008935454545,48.86529403423173
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MAIA,Cidade da Maia,2.7e-05,1765.3008935454545,0.04766312412572727
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,PORTO,Paranhos,0.008526,1765.3008935454545,15.050955418368547
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Custóias, Leça do Balio e Guifões",0.002749,1765.3008935454545,4.852812156356455
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,PORTO,Bonfim,0.007914,1765.3008935454545,13.970591271518726
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",0.014137,1765.3008935454545,24.956058732052092
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,PORTO,Campanhã,0.000567,1765.3008935454545,1.0009256066402727
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Santa Marinha e São Pedro da Afurada,0.455933,1765.3008935454545,804.8589322968597
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de São Mamede de Infesta e Senhora da Hora,0.011427,1765.3008935454545,20.172093310543907
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,GONDOMAR,Rio Tinto,0.000108,1765.3008935454545,0.19065249650290908
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MAIA,Águas Santas,9e-06,1765.3008935454545,0.01588770804190909
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MAIA,Moreira,0.005307,1765.3008935454545,9.368451842045728
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Mafamude e Vilar do Paraíso,0.092261,1765.3008935454545,162.86842573939717
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MAIA,Vila Nova da Telha,0.000134,1765.3008935454545,0.2365503197350909
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MAIA,Nogueira e Silva Escura,1.2e-05,1765.3008935454545,0.021183610722545456
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MAIA,Castêlo da Maia,1.2e-05,1765.3008935454545,0.021183610722545456
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,MAIA,Pedrouços,1.8e-05,1765.3008935454545,0.03177541608381818
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA DO CONDE,Aveleda,5.4e-05,1765.3008935454545,0.09532624825145454
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Canidelo,0.001593,1765.3008935454545,2.812124323417909
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Madalena,0.000553,1765.3008935454545,0.9762113941306364
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Oliveira do Douro,4.2e-05,1765.3008935454545,0.07414263752890908
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Canelas,4.2e-05,1765.3008935454545,0.07414263752890908
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Avintes,4.2e-05,1765.3008935454545,0.07414263752890908
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Vilar de Andorinho,4.2e-05,1765.3008935454545,0.07414263752890908
R2 - AM Porto,Porto,Póvoa de Varzim,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Pedroso e Seixezelo,4.2e-05,1765.3008935454545,0.07414263752890908
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.001733,36.789173545454545,0.06375563775427273
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.087793,36.789173545454545,3.2298319130760906
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Belém,0.210377,36.789173545454545,7.739595962972091
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.008518,36.789173545454545,0.3133701802601818
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.001733,36.789173545454545,0.06375563775427273
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,AMADORA,Alfragide,0.015593,36.789173545454545,0.5736535830942727
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.007691,36.789173545454545,0.2829455337380909
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.005318,36.789173545454545,0.19564482491472726
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.001733,36.789173545454545,0.06375563775427273
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,0.069217,36.789173545454545,2.5464362252957273
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,OEIRAS,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",0.117492,36.789173545454545,4.322433578202546
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.09429,36.789173545454545,3.468851173600909
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,AMADORA,Águas Livres,0.001733,36.789173545454545,0.06375563775427273
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.001273,36.789173545454545,0.046832617923363636
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,0.000481,36.789173545454545,0.017695592475363637
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.006011,36.789173545454545,0.22113972218172726
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.001733,36.789173545454545,0.06375563775427273
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,OEIRAS,União das freguesias de Carnaxide e Queijas,0.001733,36.789173545454545,0.06375563775427273
R2 - AM Porto,Porto,Santo Tirso,R1 - AM Lisboa,LISBOA,AMADORA,Venteira,0.001733,36.789173545454545,0.06375563775427273
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",0.001868,36.789173545454545,0.0687221761829091
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,PORTO,Paranhos,0.107493,36.789173545454545,3.9545786319215455
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,VALONGO,Ermesinde,0.015391,36.789173545454545,0.5662221700380909
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,VALONGO,Alfena,0.203546,36.789173545454545,7.488289118483091
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,SANTO TIRSO,Água Longa,0.002428,36.789173545454545,0.08932411336836364
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,GONDOMAR,Baguim do Monte (Rio Tinto),0.002428,36.789173545454545,0.08932411336836364
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,GONDOMAR,Rio Tinto,0.002428,36.789173545454545,0.08932411336836364
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,MAIA,Folgosa,0.002428,36.789173545454545,0.08932411336836364
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,MAIA,Águas Santas,0.023487,36.789173545454545,0.8640673190620909
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,MAIA,Nogueira e Silva Escura,0.001161,36.789173545454545,0.04271223048627273
R2 - AM Porto,Porto,Santo Tirso,R2 - AM Porto,PORTO,MAIA,Milheirós,0.001161,36.789173545454545,0.04271223048627273
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,0.14311,785.8167111818182,112.45822953722998
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,0.004811,785.8167111818182,3.7805641974957274
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.005436,785.8167111818182,4.271699641984363
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.006553,785.8167111818182,5.149456908374455
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,0.000783,785.8167111818182,0.6152944848553635
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.001641,785.8167111818182,1.2895252230493637
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,0.000929,785.8167111818182,0.7300237246879091
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,0.000127,785.8167111818182,0.0997987223200909
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Avenidas Novas,0.071393,785.8167111818182,56.10181246140354
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Parque das Nações,0.009167,785.8167111818182,7.203581791403727
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Santa Maria Maior,0.073247,785.8167111818182,57.55871664393464
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Arroios,0.014998,785.8167111818182,11.785679034304907
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Campo de Ourique,3.7e-05,785.8167111818182,0.02907521831372727
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Misericórdia,5.3e-05,785.8167111818182,0.041648285692636365
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Areeiro,0.093917,785.8167111818182,73.80154806406281
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Marvila,0.00287,785.8167111818182,2.255293961091818
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Penha de França,0.038145,785.8167111818182,29.974978448030452
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,Beato,0.001109,785.8167111818182,0.8714707327006364
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Moscavide e Portela,6.9e-05,785.8167111818182,0.05422135307154545
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LISBOA,São Vicente,0.034405,785.8167111818182,27.036023948210453
R2 - AM Porto,Porto,Trofa,R1 - AM Lisboa,LISBOA,LOURES,União das freguesias de Sacavém e Prior Velho,0.000277,785.8167111818182,0.21767122899736363
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",5.3e-05,785.8167111818182,0.041648285692636365
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,PORTO,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",0.396178,785.8167111818182,311.32329300259033
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de Matosinhos e Leça da Palmeira,0.001175,785.8167111818182,0.9233346356386364
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,PORTO,União das freguesias de Lordelo do Ouro e Massarelos,0.001374,785.8167111818182,1.079712161163818
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,PORTO,Paranhos,0.00906,785.8167111818182,7.119499403307273
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VALONGO,Ermesinde,3.5e-05,785.8167111818182,0.027503584891363633
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VALONGO,Alfena,3.5e-05,785.8167111818182,0.027503584891363633
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Custóias, Leça do Balio e Guifões",0.002209,785.8167111818182,1.7358691150006365
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,PORTO,Bonfim,0.007556,785.8167111818182,5.937631069689818
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,SANTO TIRSO,Água Longa,3.5e-05,785.8167111818182,0.027503584891363633
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,GONDOMAR,Baguim do Monte (Rio Tinto),3.5e-05,785.8167111818182,0.027503584891363633
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MATOSINHOS,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",0.002683,785.8167111818182,2.108346236100818
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,PORTO,Campanhã,0.000343,785.8167111818182,0.2695351319353636
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Santa Marinha e São Pedro da Afurada,0.000331,785.8167111818182,0.2601053314011818
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MATOSINHOS,União das freguesias de São Mamede de Infesta e Senhora da Hora,6.9e-05,785.8167111818182,0.05422135307154545
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,GONDOMAR,Rio Tinto,0.000138,785.8167111818182,0.1084427061430909
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MAIA,Folgosa,3.5e-05,785.8167111818182,0.027503584891363633
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MAIA,Águas Santas,0.071607,785.8167111818182,56.26997723759646
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MAIA,Moreira,3.3e-05,785.8167111818182,0.025931951469
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Mafamude e Vilar do Paraíso,3.7e-05,785.8167111818182,0.02907521831372727
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MAIA,Vila Nova da Telha,3.3e-05,785.8167111818182,0.025931951469
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MAIA,Nogueira e Silva Escura,0.001826,785.8167111818182,1.4349013146179999
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,MAIA,Milheirós,0.001826,785.8167111818182,1.4349013146179999
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA DO CONDE,Aveleda,3.3e-05,785.8167111818182,0.025931951469
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Oliveira do Douro,3.7e-05,785.8167111818182,0.02907521831372727
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Canelas,3.7e-05,785.8167111818182,0.02907521831372727
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Avintes,3.7e-05,785.8167111818182,0.02907521831372727
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,Vilar de Andorinho,3.7e-05,785.8167111818182,0.02907521831372727
R2 - AM Porto,Porto,Trofa,R2 - AM Porto,PORTO,VILA NOVA DE GAIA,União das freguesias de Pedroso e Seixezelo,3.7e-05,785.8167111818182,0.02907521831372727
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Benfica,3.3e-05,4419.637942090909,0.145848052089
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,São Domingos de Benfica,2.9e-05,4419.637942090909,0.12816950032063637
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Belém,2.6e-05,4419.637942090909,0.11491058649436363
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Alvalade,0.000868,4419.637942090909,3.8362457337349087
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Olivais,0.001173,4419.637942090909,5.184235306072636
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Carnide,1.5e-05,4419.637942090909,0.06629456913136364
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,AMADORA,Alfragide,1.1e-05,4419.637942090909,0.048616017362999996
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Estrela,0.000132,4419.637942090909,0.583392208356
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Campolide,0.000396,4419.637942090909,1.7501766250679998
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Santo António,8.5e-05,4419.637942090909,0.37566922507772726
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Lumiar,6.9e-05,4419.637942090909,0.3049550180042727
R2 - AM Porto,Porto,Valongo,R1 - AM Lisboa,LISBOA,LISBOA,Alcântara,1.3e-05,4419.637942090909,0.057455293247181814
